,proba,threshold,estimation
10223,0.0,0.5,False
10224,0.0,0.5,False
10225,0.0,0.5,False
10226,0.0,0.5,False
10227,0.0,0.5,False
10228,0.0,0.5,False
10229,0.0,0.5,False
10230,0.0,0.5,False
10231,0.0,0.5,False
10232,0.0,0.5,False
10233,0.0,0.5,False
10234,0.0,0.5,False
10235,0.0,0.5,False
10236,0.0,0.5,False
10237,0.0,0.5,False
10238,0.0,0.5,False
10239,0.0,0.5,False
10240,0.0,0.5,False
10241,0.0,0.5,False
10242,0.0,0.5,False
10243,0.0,0.5,False
10244,0.0,0.5,False
10245,0.0,0.5,False
10246,0.0,0.5,False
10247,0.0,0.5,False
10248,0.0,0.5,False
10249,0.0,0.5,False
10250,0.0,0.5,False
10251,0.0,0.5,False
10252,0.0,0.5,False
10253,0.0,0.5,False
10254,0.0,0.5,False
10255,0.0,0.5,False
10256,0.0,0.5,False
10257,0.0,0.5,False
10258,0.0,0.5,False
10259,0.0,0.5,False
10260,0.0,0.5,False
10261,0.0,0.5,False
10262,0.0,0.5,False
10263,0.0,0.5,False
10264,0.0,0.5,False
10265,0.0,0.5,False
10266,0.0,0.5,False
10267,0.0,0.5,False
10268,0.0,0.5,False
10269,0.0,0.5,False
10270,0.0,0.5,False
10271,0.0,0.5,False
10272,0.0,0.5,False
10273,0.0,0.5,False
10274,0.0,0.5,False
10275,0.0,0.5,False
10276,0.0,0.5,False
10277,0.0,0.5,False
10278,0.0,0.5,False
10279,0.0,0.5,False
10280,0.0,0.5,False
10281,0.0,0.5,False
10282,0.0,0.5,False
10283,0.0,0.5,False
10284,0.0,0.5,False
10285,0.0,0.5,False
10286,0.0,0.5,False
10287,0.0,0.5,False
10288,0.0,0.5,False
10289,0.0,0.5,False
10290,0.0,0.5,False
10291,0.0,0.5,False
10292,0.0,0.5,False
10293,0.0,0.5,False
10294,0.0,0.5,False
10295,0.0,0.5,False
10296,0.0,0.5,False
10297,0.0,0.5,False
10298,0.0,0.5,False
10299,0.0,0.5,False
10300,0.0,0.5,False
10301,0.0,0.5,False
10302,0.0,0.5,False
10303,0.0,0.5,False
10304,0.0,0.5,False
10305,0.0,0.5,False
10306,0.0,0.5,False
10307,0.0,0.5,False
10308,0.0,0.5,False
10309,0.0,0.5,False
10310,0.0,0.5,False
10311,0.0,0.5,False
10312,0.0,0.5,False
10313,0.0,0.5,False
10314,0.0,0.5,False
10315,0.0,0.5,False
10316,0.0,0.5,False
10317,0.0,0.5,False
10318,0.0,0.5,False
10319,0.0,0.5,False
10320,0.0,0.5,False
10321,0.0,0.5,False
10322,0.0,0.5,False
10323,0.0,0.5,False
10324,0.0,0.5,False
10325,0.0,0.5,False
10326,0.0,0.5,False
10327,0.0,0.5,False
10328,0.0,0.5,False
10329,0.0,0.5,False
10330,0.0,0.5,False
10331,0.0,0.5,False
10332,0.0,0.5,False
10333,0.0,0.5,False
10334,0.0,0.5,False
10335,0.0,0.5,False
10336,0.0,0.5,False
10337,0.0,0.5,False
10338,0.0,0.5,False
10339,0.0,0.5,False
10340,0.0,0.5,False
10341,0.0,0.5,False
10342,0.0,0.5,False
10343,0.0,0.5,False
10344,0.0,0.5,False
10345,0.0,0.5,False
10346,0.0,0.5,False
10347,0.0,0.5,False
10348,0.0,0.5,False
10349,0.0,0.5,False
10350,0.0,0.5,False
10351,0.0,0.5,False
10352,0.0,0.5,False
10353,0.0,0.5,False
10354,0.0,0.5,False
10355,0.0,0.5,False
10356,0.0,0.5,False
10357,0.0,0.5,False
10358,0.0,0.5,False
10359,0.0,0.5,False
10360,0.0,0.5,False
10361,0.0,0.5,False
10362,0.0,0.5,False
10363,0.0,0.5,False
10364,0.0,0.5,False
10365,0.0,0.5,False
10366,0.0,0.5,False
10367,0.0,0.5,False
10368,0.0,0.5,False
10369,0.0,0.5,False
10370,0.0,0.5,False
10371,0.0,0.5,False
10372,0.0,0.5,False
10373,0.0,0.5,False
10374,0.0,0.5,False
10375,0.0,0.5,False
10376,0.0,0.5,False
10377,0.0,0.5,False
10378,0.0,0.5,False
10379,0.0,0.5,False
10380,0.0,0.5,False
10381,0.0,0.5,False
10382,0.0,0.5,False
10383,0.0,0.5,False
10384,0.0,0.5,False
10385,0.0,0.5,False
10386,0.0,0.5,False
10387,0.0,0.5,False
10388,0.0,0.5,False
10389,0.0,0.5,False
10390,0.0,0.5,False
10391,0.0,0.5,False
10392,0.0,0.5,False
10393,0.0,0.5,False
10394,0.0,0.5,False
10395,0.0,0.5,False
10396,0.0,0.5,False
10397,0.0,0.5,False
10398,0.0,0.5,False
10399,0.0,0.5,False
10400,0.0,0.5,False
10401,0.0,0.5,False
10402,0.0,0.5,False
10403,0.0,0.5,False
10404,0.0,0.5,False
10405,0.0,0.5,False
10406,0.0,0.5,False
10407,0.0,0.5,False
10408,0.0,0.5,False
10409,0.0,0.5,False
10410,0.0,0.5,False
10411,0.0,0.5,False
10412,0.0,0.5,False
10413,0.0,0.5,False
10414,0.0,0.5,False
10415,0.0,0.5,False
10416,0.0,0.5,False
10417,0.0,0.5,False
10418,0.0,0.5,False
10419,0.0,0.5,False
10420,0.0,0.5,False
10421,0.0,0.5,False
10422,0.0,0.5,False
10423,0.0,0.5,False
10424,0.0,0.5,False
10425,0.0,0.5,False
10426,0.0,0.5,False
10427,0.0,0.5,False
10428,0.0,0.5,False
10429,0.0,0.5,False
10430,0.0,0.5,False
10431,0.0,0.5,False
10432,0.0,0.5,False
10433,0.0,0.5,False
10434,0.0,0.5,False
10435,0.0,0.5,False
10436,0.0,0.5,False
10437,0.0,0.5,False
10438,0.0,0.5,False
10439,0.0,0.5,False
10440,0.0,0.5,False
10441,0.0,0.5,False
10442,0.0,0.5,False
10443,0.0,0.5,False
10444,0.0,0.5,False
10445,0.0,0.5,False
10446,0.0,0.5,False
10447,0.0,0.5,False
10448,0.0,0.5,False
10449,0.0,0.5,False
10450,0.0,0.5,False
10451,0.0,0.5,False
10452,0.0,0.5,False
10453,0.0,0.5,False
10454,0.0,0.5,False
10455,0.0,0.5,False
10456,0.0,0.5,False
10457,0.0,0.5,False
10458,0.0,0.5,False
10459,0.0,0.5,False
10460,0.0,0.5,False
10461,0.0,0.5,False
10462,0.0,0.5,False
10463,0.0,0.5,False
10464,0.0,0.5,False
10465,0.0,0.5,False
10466,0.0,0.5,False
10467,0.0,0.5,False
10468,0.0,0.5,False
10469,0.0,0.5,False
10470,0.0,0.5,False
10471,0.0,0.5,False
10472,0.0,0.5,False
10473,0.0,0.5,False
10474,0.0,0.5,False
10475,0.0,0.5,False
10476,0.0,0.5,False
10477,0.0,0.5,False
10478,0.0,0.5,False
10479,0.0,0.5,False
10480,0.0,0.5,False
10481,0.0,0.5,False
10482,0.0,0.5,False
10483,0.0,0.5,False
10484,0.0,0.5,False
10485,0.0,0.5,False
10486,0.0,0.5,False
10487,0.0,0.5,False
10488,0.0,0.5,False
10489,0.0,0.5,False
10490,0.0,0.5,False
10491,0.0,0.5,False
10492,0.0,0.5,False
10493,0.0,0.5,False
10494,0.0,0.5,False
10495,0.0,0.5,False
10496,0.0,0.5,False
10497,0.0,0.5,False
10498,0.0,0.5,False
10499,0.0,0.5,False
10500,0.0,0.5,False
10501,0.0,0.5,False
10502,0.0,0.5,False
10503,0.0,0.5,False
10504,0.0,0.5,False
10505,0.0,0.5,False
10506,0.0,0.5,False
10507,0.0,0.5,False
10508,0.0,0.5,False
10509,0.0,0.5,False
10510,0.0,0.5,False
10511,0.0,0.5,False
10512,0.0,0.5,False
10513,0.0,0.5,False
10514,0.0,0.5,False
10515,0.0,0.5,False
10516,0.0,0.5,False
10517,0.0,0.5,False
10518,0.0,0.5,False
10519,0.0,0.5,False
10520,0.0,0.5,False
10521,0.0,0.5,False
10522,0.0,0.5,False
10523,0.0,0.5,False
10524,0.0,0.5,False
10525,0.0,0.5,False
10526,0.0,0.5,False
10527,0.0,0.5,False
10528,0.0,0.5,False
10529,0.0,0.5,False
10530,0.0,0.5,False
10531,0.0,0.5,False
10532,0.0,0.5,False
10533,0.0,0.5,False
10534,0.0,0.5,False
10535,0.0,0.5,False
10536,0.0,0.5,False
10537,0.0,0.5,False
10538,0.0,0.5,False
10539,0.0,0.5,False
10540,0.0,0.5,False
10541,0.0,0.5,False
10542,0.0,0.5,False
10543,0.0,0.5,False
10544,0.0,0.5,False
10545,0.0,0.5,False
10546,0.0,0.5,False
10547,0.0,0.5,False
10548,0.0,0.5,False
10549,0.0,0.5,False
10550,0.0,0.5,False
10551,0.0,0.5,False
10552,0.0,0.5,False
10553,0.0,0.5,False
10554,0.0,0.5,False
10555,0.0,0.5,False
10556,0.0,0.5,False
10557,0.0,0.5,False
10558,0.0,0.5,False
10559,0.0,0.5,False
10560,0.0,0.5,False
10561,0.0,0.5,False
10562,0.0,0.5,False
10563,0.0,0.5,False
10564,0.0,0.5,False
10565,0.0,0.5,False
10566,0.0,0.5,False
10567,0.0,0.5,False
10568,0.0,0.5,False
10569,0.0,0.5,False
10570,0.0,0.5,False
10571,0.0,0.5,False
10572,0.0,0.5,False
10573,0.0,0.5,False
10574,0.0,0.5,False
10575,0.0,0.5,False
10576,0.0,0.5,False
10577,0.0,0.5,False
10578,0.0,0.5,False
10579,0.0,0.5,False
10580,0.0,0.5,False
10581,0.0,0.5,False
10582,0.0,0.5,False
10583,0.0,0.5,False
10584,0.0,0.5,False
10585,0.0,0.5,False
10586,0.0,0.5,False
10587,0.0,0.5,False
10588,0.0,0.5,False
10589,0.0,0.5,False
10590,0.0,0.5,False
10591,0.0,0.5,False
10592,0.0,0.5,False
10593,0.0,0.5,False
10594,0.0,0.5,False
10595,0.0,0.5,False
10596,0.0,0.5,False
10597,0.0,0.5,False
10598,0.0,0.5,False
10599,0.0,0.5,False
10600,0.0,0.5,False
10601,0.0,0.5,False
10602,0.0,0.5,False
10603,0.0,0.5,False
10604,0.0,0.5,False
10605,0.0,0.5,False
10606,0.0,0.5,False
10607,0.0,0.5,False
10608,0.0,0.5,False
10609,0.0,0.5,False
10610,0.0,0.5,False
10611,0.0,0.5,False
10612,0.0,0.5,False
10613,0.0,0.5,False
10614,0.0,0.5,False
10615,0.0,0.5,False
10616,0.0,0.5,False
10617,0.0,0.5,False
10618,0.0,0.5,False
10619,0.0,0.5,False
10620,0.0,0.5,False
10621,0.0,0.5,False
10622,0.0,0.5,False
10623,0.0,0.5,False
10624,0.0,0.5,False
10625,0.0,0.5,False
10626,0.0,0.5,False
10627,0.0,0.5,False
10628,0.0,0.5,False
10629,0.0,0.5,False
10630,0.0,0.5,False
10631,0.0,0.5,False
10632,0.0,0.5,False
10633,0.0,0.5,False
10634,0.0,0.5,False
10635,0.0,0.5,False
10636,0.0,0.5,False
10637,0.0,0.5,False
10638,0.0,0.5,False
10639,0.0,0.5,False
10640,0.0,0.5,False
10641,0.0,0.5,False
10642,0.0,0.5,False
10643,0.0,0.5,False
10644,0.0,0.5,False
10645,0.0,0.5,False
10646,0.0,0.5,False
10647,0.0,0.5,False
10648,0.0,0.5,False
10649,0.0,0.5,False
10650,0.0,0.5,False
10651,0.0,0.5,False
10652,0.0,0.5,False
10653,0.0,0.5,False
10654,0.0,0.5,False
10655,0.0,0.5,False
10656,0.0,0.5,False
10657,0.0,0.5,False
10658,0.0,0.5,False
10659,0.0,0.5,False
10660,0.0,0.5,False
10661,0.0,0.5,False
10662,0.0,0.5,False
10663,0.0,0.5,False
10664,0.0,0.5,False
10665,0.0,0.5,False
10666,0.0,0.5,False
10667,0.0,0.5,False
10668,0.0,0.5,False
10669,0.0,0.5,False
10670,0.0,0.5,False
10671,0.0,0.5,False
10672,0.0,0.5,False
10673,0.0,0.5,False
10674,0.0,0.5,False
10675,0.0,0.5,False
10676,0.0,0.5,False
10677,0.0,0.5,False
10678,0.0,0.5,False
10679,0.0,0.5,False
10680,0.0,0.5,False
10681,0.0,0.5,False
10682,0.0,0.5,False
10683,0.0,0.5,False
10684,0.0,0.5,False
10685,0.0,0.5,False
10686,0.0,0.5,False
10687,0.0,0.5,False
10688,0.0,0.5,False
10689,0.0,0.5,False
10690,0.0,0.5,False
10691,0.0,0.5,False
10692,0.0,0.5,False
10693,0.0,0.5,False
10694,0.0,0.5,False
10695,0.0,0.5,False
10696,0.0,0.5,False
10697,0.0,0.5,False
10698,0.0,0.5,False
10699,0.0,0.5,False
10700,0.0,0.5,False
10701,0.0,0.5,False
10702,0.0,0.5,False
10703,0.0,0.5,False
10704,0.0,0.5,False
10705,0.0,0.5,False
10706,0.0,0.5,False
10707,0.0,0.5,False
10708,0.0,0.5,False
10709,0.0,0.5,False
10710,0.0,0.5,False
10711,0.0,0.5,False
10712,0.0,0.5,False
10713,0.0,0.5,False
10714,0.0,0.5,False
10715,0.0,0.5,False
10716,0.0,0.5,False
10717,0.0,0.5,False
10718,0.0,0.5,False
10719,0.0,0.5,False
10720,0.0,0.5,False
10721,0.0,0.5,False
10722,0.0,0.5,False
10723,0.0,0.5,False
10724,0.0,0.5,False
10725,0.0,0.5,False
10726,0.0,0.5,False
10727,0.0,0.5,False
10728,0.0,0.5,False
10729,0.0,0.5,False
10730,0.0,0.5,False
10731,0.0,0.5,False
10732,0.0,0.5,False
10733,0.0,0.5,False
10734,0.0,0.5,False
10735,0.0,0.5,False
10736,0.0,0.5,False
10737,0.0,0.5,False
10738,0.0,0.5,False
10739,0.0,0.5,False
10740,0.0,0.5,False
10741,0.0,0.5,False
10742,0.0,0.5,False
10743,0.0,0.5,False
10744,0.0,0.5,False
10745,0.0,0.5,False
10746,0.0,0.5,False
10747,0.0,0.5,False
10748,0.0,0.5,False
10749,0.0,0.5,False
10750,0.0,0.5,False
10751,0.0,0.5,False
10752,0.0,0.5,False
10753,0.0,0.5,False
10754,0.0,0.5,False
10755,0.0,0.5,False
10756,0.0,0.5,False
10757,0.0,0.5,False
10758,0.0,0.5,False
10759,0.0,0.5,False
10760,0.0,0.5,False
10761,0.0,0.5,False
10762,0.0,0.5,False
10763,0.0,0.5,False
10764,0.0,0.5,False
10765,0.0,0.5,False
10766,0.0,0.5,False
10767,0.0,0.5,False
10768,0.0,0.5,False
10769,0.0,0.5,False
10770,0.0,0.5,False
10771,0.0,0.5,False
10772,0.0,0.5,False
10773,0.0,0.5,False
10774,0.0,0.5,False
10775,0.0,0.5,False
10776,0.0,0.5,False
10777,0.0,0.5,False
10778,0.0,0.5,False
10779,0.0,0.5,False
10780,0.0,0.5,False
10781,0.0,0.5,False
10782,0.0,0.5,False
10783,0.0,0.5,False
10784,0.0,0.5,False
10785,0.0,0.5,False
10786,0.0,0.5,False
10787,0.0,0.5,False
10788,0.0,0.5,False
10789,0.0,0.5,False
10790,0.0,0.5,False
10791,0.0,0.5,False
10792,0.0,0.5,False
10793,0.0,0.5,False
10794,0.0,0.5,False
10795,0.0,0.5,False
10796,0.0,0.5,False
10797,0.0,0.5,False
10798,0.0,0.5,False
10799,0.0,0.5,False
10800,0.0,0.5,False
10801,0.0,0.5,False
10802,0.0,0.5,False
10803,0.0,0.5,False
10804,0.0,0.5,False
10805,0.0,0.5,False
10806,0.0,0.5,False
10807,0.0,0.5,False
10808,0.0,0.5,False
10809,0.0,0.5,False
10810,0.0,0.5,False
10811,0.0,0.5,False
10812,0.0,0.5,False
10813,0.0,0.5,False
10814,0.0,0.5,False
10815,0.0,0.5,False
10816,0.0,0.5,False
10817,0.0,0.5,False
10818,0.0,0.5,False
10819,0.0,0.5,False
10820,0.0,0.5,False
10821,0.0,0.5,False
10822,0.0,0.5,False
10823,0.0,0.5,False
10824,0.0,0.5,False
10825,0.0,0.5,False
10826,0.0,0.5,False
10827,0.0,0.5,False
10828,0.0,0.5,False
10829,0.0,0.5,False
10830,0.0,0.5,False
10831,0.0,0.5,False
10832,0.0,0.5,False
10833,0.0,0.5,False
10834,0.0,0.5,False
10835,0.0,0.5,False
10836,0.0,0.5,False
10837,0.0,0.5,False
10838,0.0,0.5,False
10839,0.0,0.5,False
10840,0.0,0.5,False
10841,0.0,0.5,False
10842,0.0,0.5,False
10843,0.0,0.5,False
10844,0.0,0.5,False
10845,0.0,0.5,False
10846,0.0,0.5,False
10847,0.0,0.5,False
10848,0.0,0.5,False
10849,0.0,0.5,False
10850,0.0,0.5,False
10851,0.0,0.5,False
10852,0.0,0.5,False
10853,0.0,0.5,False
10854,0.0,0.5,False
10855,0.0,0.5,False
10856,0.0,0.5,False
10857,0.0,0.5,False
10858,0.0,0.5,False
10859,0.0,0.5,False
10860,0.0,0.5,False
10861,0.0,0.5,False
10862,0.0,0.5,False
10863,0.0,0.5,False
10864,0.0,0.5,False
10865,0.0,0.5,False
10866,0.0,0.5,False
10867,0.0,0.5,False
10868,0.0,0.5,False
10869,0.0,0.5,False
10870,0.0,0.5,False
10871,0.0,0.5,False
10872,0.0,0.5,False
10873,0.0,0.5,False
10874,0.0,0.5,False
10875,0.0,0.5,False
10876,0.0,0.5,False
10877,0.0,0.5,False
10878,0.0,0.5,False
10879,0.0,0.5,False
10880,0.0,0.5,False
10881,0.0,0.5,False
10882,0.0,0.5,False
10883,0.0,0.5,False
10884,0.0,0.5,False
10885,0.0,0.5,False
10886,0.0,0.5,False
10887,0.0,0.5,False
10888,0.0,0.5,False
10889,0.0,0.5,False
10890,0.0,0.5,False
10891,0.0,0.5,False
10892,0.0,0.5,False
10893,0.0,0.5,False
10894,0.0,0.5,False
10895,0.0,0.5,False
10896,0.0,0.5,False
10897,0.0,0.5,False
10898,0.0,0.5,False
10899,1.0,0.5,True
10900,0.0,0.5,False
10901,0.0,0.5,False
10902,0.0,0.5,False
10903,0.0,0.5,False
10904,0.0,0.5,False
10905,0.0,0.5,False
10906,0.0,0.5,False
10907,0.0,0.5,False
10908,0.0,0.5,False
10909,0.0,0.5,False
10910,0.0,0.5,False
10911,0.0,0.5,False
10912,0.0,0.5,False
10913,0.0,0.5,False
10914,0.0,0.5,False
10915,0.0,0.5,False
10916,0.0,0.5,False
10917,0.0,0.5,False
10918,0.0,0.5,False
10919,0.0,0.5,False
10920,0.0,0.5,False
10921,0.0,0.5,False
10922,0.0,0.5,False
10923,0.0,0.5,False
10924,0.0,0.5,False
10925,0.0,0.5,False
10926,0.0,0.5,False
10927,0.0,0.5,False
10928,0.0,0.5,False
10929,0.0,0.5,False
10930,0.0,0.5,False
10931,0.0,0.5,False
10932,0.0,0.5,False
10933,0.0,0.5,False
10934,0.0,0.5,False
10935,0.0,0.5,False
10936,0.0,0.5,False
10937,0.0,0.5,False
10938,0.0,0.5,False
10939,0.0,0.5,False
10940,0.0,0.5,False
10941,0.0,0.5,False
10942,0.0,0.5,False
10943,0.0,0.5,False
10944,0.0,0.5,False
10945,0.0,0.5,False
10946,0.0,0.5,False
10947,0.0,0.5,False
10948,0.0,0.5,False
10949,0.0,0.5,False
10950,0.0,0.5,False
10951,0.0,0.5,False
10952,0.0,0.5,False
10953,0.0,0.5,False
10954,0.0,0.5,False
10955,0.0,0.5,False
10956,0.0,0.5,False
10957,0.0,0.5,False
10958,0.0,0.5,False
10959,0.0,0.5,False
10960,0.0,0.5,False
10961,0.0,0.5,False
10962,0.0,0.5,False
10963,0.0,0.5,False
10964,0.0,0.5,False
10965,0.0,0.5,False
10966,0.0,0.5,False
10967,0.0,0.5,False
10968,0.0,0.5,False
10969,0.0,0.5,False
10970,0.0,0.5,False
10971,0.0,0.5,False
10972,0.0,0.5,False
10973,0.0,0.5,False
10974,0.0,0.5,False
10975,0.0,0.5,False
10976,0.0,0.5,False
10977,0.0,0.5,False
10978,0.0,0.5,False
10979,0.0,0.5,False
10980,0.0,0.5,False
10981,0.0,0.5,False
10982,0.0,0.5,False
10983,0.0,0.5,False
10984,0.0,0.5,False
10985,0.0,0.5,False
10986,0.0,0.5,False
10987,0.0,0.5,False
10988,0.0,0.5,False
10989,0.0,0.5,False
10990,0.0,0.5,False
10991,0.0,0.5,False
10992,0.0,0.5,False
10993,0.0,0.5,False
10994,0.0,0.5,False
10995,0.0,0.5,False
10996,0.0,0.5,False
10997,0.0,0.5,False
10998,0.0,0.5,False
10999,0.0,0.5,False
11000,0.0,0.5,False
11001,0.0,0.5,False
11002,0.0,0.5,False
11003,0.0,0.5,False
11004,0.0,0.5,False
11005,0.0,0.5,False
11006,0.0,0.5,False
11007,0.0,0.5,False
11008,0.0,0.5,False
11009,0.0,0.5,False
11010,0.0,0.5,False
11011,0.0,0.5,False
11012,0.0,0.5,False
11013,0.0,0.5,False
11014,0.0,0.5,False
11015,0.0,0.5,False
11016,0.0,0.5,False
11017,0.0,0.5,False
11018,0.0,0.5,False
11019,0.0,0.5,False
11020,0.0,0.5,False
11021,0.0,0.5,False
11022,0.0,0.5,False
11023,0.0,0.5,False
11024,0.0,0.5,False
11025,0.0,0.5,False
11026,0.0,0.5,False
11027,0.0,0.5,False
11028,0.0,0.5,False
11029,0.0,0.5,False
11030,0.0,0.5,False
11031,0.0,0.5,False
11032,0.0,0.5,False
11033,0.0,0.5,False
11034,0.0,0.5,False
11035,0.0,0.5,False
11036,0.0,0.5,False
11037,0.0,0.5,False
11038,0.0,0.5,False
11039,0.0,0.5,False
11040,0.0,0.5,False
11041,0.0,0.5,False
11042,0.0,0.5,False
11043,0.0,0.5,False
11044,0.0,0.5,False
11045,0.0,0.5,False
11046,0.0,0.5,False
11047,0.0,0.5,False
11048,0.0,0.5,False
11049,0.0,0.5,False
11050,0.0,0.5,False
11051,0.0,0.5,False
11052,0.0,0.5,False
11053,0.0,0.5,False
11054,0.0,0.5,False
11055,0.0,0.5,False
11056,0.0,0.5,False
11057,0.0,0.5,False
11058,0.0,0.5,False
11059,0.0,0.5,False
11060,0.0,0.5,False
11061,0.0,0.5,False
11062,0.0,0.5,False
11063,0.0,0.5,False
11064,0.0,0.5,False
11065,0.0,0.5,False
11066,0.0,0.5,False
11067,0.0,0.5,False
11068,0.0,0.5,False
11069,0.0,0.5,False
11070,0.0,0.5,False
11071,0.0,0.5,False
11072,0.0,0.5,False
11073,0.0,0.5,False
11074,0.0,0.5,False
11075,0.0,0.5,False
11076,0.0,0.5,False
11077,0.0,0.5,False
11078,0.0,0.5,False
11079,0.0,0.5,False
11080,0.0,0.5,False
11081,0.0,0.5,False
11082,0.0,0.5,False
11083,0.0,0.5,False
11084,0.0,0.5,False
11085,0.0,0.5,False
11086,0.0,0.5,False
11087,0.0,0.5,False
11088,0.0,0.5,False
11089,0.0,0.5,False
11090,0.0,0.5,False
11091,0.0,0.5,False
11092,0.0,0.5,False
11093,0.0,0.5,False
11094,0.0,0.5,False
11095,0.0,0.5,False
11096,0.0,0.5,False
11097,0.0,0.5,False
11098,0.0,0.5,False
11099,0.0,0.5,False
11100,0.0,0.5,False
11101,0.0,0.5,False
11102,0.0,0.5,False
11103,0.0,0.5,False
11104,0.0,0.5,False
11105,0.0,0.5,False
11106,0.0,0.5,False
11107,0.0,0.5,False
11108,0.0,0.5,False
11109,0.0,0.5,False
11110,0.0,0.5,False
11111,0.0,0.5,False
11112,0.0,0.5,False
11113,0.0,0.5,False
11114,0.0,0.5,False
11115,0.0,0.5,False
11116,0.0,0.5,False
11117,0.0,0.5,False
11118,0.0,0.5,False
11119,0.0,0.5,False
11120,0.0,0.5,False
11121,0.0,0.5,False
11122,0.0,0.5,False
11123,0.0,0.5,False
11124,0.0,0.5,False
11125,0.0,0.5,False
11126,0.0,0.5,False
11127,0.0,0.5,False
11128,0.0,0.5,False
11129,0.0,0.5,False
11130,0.0,0.5,False
11131,0.0,0.5,False
11132,0.0,0.5,False
11133,0.0,0.5,False
11134,0.0,0.5,False
11135,0.0,0.5,False
11136,0.0,0.5,False
11137,0.0,0.5,False
11138,0.0,0.5,False
11139,0.0,0.5,False
11140,0.0,0.5,False
11141,0.0,0.5,False
11142,0.0,0.5,False
11143,0.0,0.5,False
11144,0.0,0.5,False
11145,0.0,0.5,False
11146,0.0,0.5,False
11147,0.0,0.5,False
11148,0.0,0.5,False
11149,0.0,0.5,False
11150,0.0,0.5,False
11151,0.0,0.5,False
11152,0.0,0.5,False
11153,0.0,0.5,False
11154,0.0,0.5,False
11155,0.0,0.5,False
11156,0.0,0.5,False
11157,0.0,0.5,False
11158,0.0,0.5,False
11159,0.0,0.5,False
11160,0.0,0.5,False
11161,0.0,0.5,False
11162,0.0,0.5,False
11163,0.0,0.5,False
11164,0.0,0.5,False
11165,0.0,0.5,False
11166,0.0,0.5,False
11167,0.0,0.5,False
11168,0.0,0.5,False
11169,0.0,0.5,False
11170,0.0,0.5,False
11171,0.0,0.5,False
11172,0.0,0.5,False
11173,0.0,0.5,False
11174,0.0,0.5,False
11175,0.0,0.5,False
11176,0.0,0.5,False
11177,0.0,0.5,False
11178,0.0,0.5,False
11179,0.0,0.5,False
11180,0.0,0.5,False
11181,0.0,0.5,False
11182,0.0,0.5,False
11183,0.0,0.5,False
11184,0.0,0.5,False
11185,0.0,0.5,False
11186,0.0,0.5,False
11187,0.0,0.5,False
11188,0.0,0.5,False
11189,0.0,0.5,False
11190,0.0,0.5,False
11191,0.0,0.5,False
11192,0.0,0.5,False
11193,0.0,0.5,False
11194,0.0,0.5,False
11195,0.0,0.5,False
11196,0.0,0.5,False
11197,0.0,0.5,False
11198,0.0,0.5,False
11199,0.0,0.5,False
11200,0.0,0.5,False
11201,0.0,0.5,False
11202,0.0,0.5,False
11203,0.0,0.5,False
11204,0.0,0.5,False
11205,0.0,0.5,False
11206,0.0,0.5,False
11207,0.0,0.5,False
11208,0.0,0.5,False
11209,0.0,0.5,False
11210,0.0,0.5,False
11211,0.0,0.5,False
11212,0.0,0.5,False
11213,0.0,0.5,False
11214,0.0,0.5,False
11215,0.0,0.5,False
11216,0.0,0.5,False
11217,0.0,0.5,False
11218,0.0,0.5,False
11219,0.0,0.5,False
11220,0.0,0.5,False
11221,0.0,0.5,False
11222,0.0,0.5,False
11223,0.0,0.5,False
11224,0.0,0.5,False
11225,0.0,0.5,False
11226,0.0,0.5,False
11227,0.0,0.5,False
11228,0.0,0.5,False
11229,0.0,0.5,False
11230,0.0,0.5,False
11231,0.0,0.5,False
11232,0.0,0.5,False
11233,0.0,0.5,False
11234,0.0,0.5,False
11235,0.0,0.5,False
11236,0.0,0.5,False
11237,0.0,0.5,False
11238,0.0,0.5,False
11239,0.0,0.5,False
11240,0.0,0.5,False
11241,0.0,0.5,False
11242,0.0,0.5,False
11243,0.0,0.5,False
11244,0.0,0.5,False
11245,0.0,0.5,False
11246,0.0,0.5,False
11247,0.0,0.5,False
11248,0.0,0.5,False
11249,0.0,0.5,False
11250,0.0,0.5,False
11251,0.0,0.5,False
11252,0.0,0.5,False
11253,0.0,0.5,False
11254,0.0,0.5,False
11255,0.0,0.5,False
11256,0.0,0.5,False
11257,0.0,0.5,False
11258,0.0,0.5,False
11259,0.0,0.5,False
11260,0.0,0.5,False
11261,0.0,0.5,False
11262,0.0,0.5,False
11263,0.0,0.5,False
11264,0.0,0.5,False
11265,0.0,0.5,False
11266,0.0,0.5,False
11267,0.0,0.5,False
11268,0.0,0.5,False
11269,0.0,0.5,False
11270,0.0,0.5,False
11271,0.0,0.5,False
11272,0.0,0.5,False
11273,0.0,0.5,False
11274,0.0,0.5,False
11275,0.0,0.5,False
11276,0.0,0.5,False
11277,0.0,0.5,False
11278,0.0,0.5,False
11279,0.0,0.5,False
11280,0.0,0.5,False
11281,0.0,0.5,False
11282,0.0,0.5,False
11283,0.0,0.5,False
11284,0.0,0.5,False
11285,0.0,0.5,False
11286,0.0,0.5,False
11287,0.0,0.5,False
11288,0.0,0.5,False
11289,0.0,0.5,False
11290,0.0,0.5,False
11291,0.0,0.5,False
11292,0.0,0.5,False
11293,0.0,0.5,False
11294,0.0,0.5,False
11295,0.0,0.5,False
11296,0.0,0.5,False
11297,0.0,0.5,False
11298,0.0,0.5,False
